step_index,timestamp_perf_counter,execution_time_s,raw_action,applied_delta,executed_delta,target_position,actual_move,retries,raw_action_norm,applied_delta_norm,executed_action_norm,action_delta_norm,done,success,use_action_smoothing,smooth_alpha,max_action_abs,clipped_delta,smoothed_delta,raw_delta_norm,clipped_delta_norm,smoothed_delta_norm,smoothing_delta_norm,step_delta_norm
27,2295.009977378,0.000430395000421413,"[0.0013991059456020596, 0.0032594653064563104, -0.014822984942203096, 0.0, 0.0, 0.0, 0.0]","[0.0013991059456020596, 0.0032594653064563104, -0.005]","[0.0013991059456020596, 0.0032594653064563104, -0.005]","[0.10256567393131652, 0.2, 0.06166592347421352]","[0.0013991059456020527, 0.00031871041052047855, -0.0049999999999999975]",0,0.015241472833285866,0.006130384289015769,0.006130384289015769,0.009822984942203097,False,True,False,0.6,,"[0.0013991059456020596, 0.0032594653064563104, -0.014822984942203096]","[0.0013991059456020596, 0.0032594653064563104, -0.014822984942203096]",0.015241472833285866,0.015241472833285866,0.015241472833285866,0.0,0.014675539888995087
28,2305.94327025,0.0002428140001029533,"[0.0024586250704220144, 0.0068406712234718725, 0.002639371153400922, 0.0, 0.0, 0.0, 0.0]","[0.0024586250704220144, 0.005, 0.002639371153400922]","[0.0024586250704220144, 0.005, 0.002639371153400922]","[0.104867050493234, 0.2, 0.0638758680866783]","[0.0024586250704220214, 0.00030606659853063545, 0.0026393711534009184]",0,0.007733427449064789,0.00616531567093791,0.00616531567093791,0.0018406712234718724,False,True,False,0.6,,"[0.0024586250704220144, 0.0068406712234718725, 0.002639371153400922]","[0.0024586250704220144, 0.0068406712234718725, 0.002639371153400922]",0.007733427449064789,0.007733427449064789,0.007733427449064789,0.0,0.017857253344386568
29,2317.173894988,0.0002468910001880431,"[0.0024586250704220144, 0.0068406712234718725, 0.002639371153400922, 0.0, 0.0, 0.0, 0.0]","[0.0024586250704220144, 0.005, 0.002639371153400922]","[0.0024586250704220144, 0.005, 0.002639371153400922]","[0.10714452218681178, 0.2, 0.0653369164729574]","[0.0024586250704220075, 0.0003442926041429817, 0.0026393711534009184]",0,0.007733427449064789,0.00616531567093791,0.00616531567093791,0.0018406712234718724,False,True,False,0.6,,"[0.0024586250704220144, 0.0068406712234718725, 0.002639371153400922]","[0.0024586250704220144, 0.0068406712234718725, 0.002639371153400922]",0.007733427449064789,0.007733427449064789,0.007733427449064789,0.0,0.0
30,2327.812856717,0.0002336569996259641,"[0.0013991059456020596, 0.0030889316913603315, -0.014822984942203096, 0.0, 0.0, 0.0, 0.0]","[0.0013991059456020596, 0.0030889316913603315, -0.005]","[0.0013991059456020596, 0.0030889316913603315, -0.005]","[0.10836071056753693, 0.2, 0.05914508033166318]","[0.0013991059456020666, 0.000340286558880909, -0.0049999999999999975]",0,0.015205915922353673,0.0060414399310850745,0.0060414399310850745,0.009822984942203097,False,True,False,0.6,,"[0.0013991059456020596, 0.0030889316913603315, -0.014822984942203096]","[0.0013991059456020596, 0.0030889316913603315, -0.014822984942203096]",0.015205915922353673,0.015205915922353673,0.015205915922353673,0.0,0.017892233250836703
31,2338.661680577,0.0002671400002327573,"[0.0024586250704220144, 0.0068406712234718725, 0.002639371153400922, 0.0, 0.0, 0.0, 0.0]","[0.0024586250704220144, 0.005, 0.002639371153400922]","[0.0024586250704220144, 0.005, 0.002639371153400922]","[0.11062784169785303, 0.2, 0.06133475508235589]","[0.0024586250704220214, 0.0003086260660269402, 0.0026393711534009184]",0,0.007733427449064789,0.00616531567093791,0.00616531567093791,0.0018406712234718724,False,True,False,0.6,,"[0.0024586250704220144, 0.0068406712234718725, 0.002639371153400922]","[0.0024586250704220144, 0.0068406712234718725, 0.002639371153400922]",0.007733427449064789,0.007733427449064789,0.007733427449064789,0.0,0.017892233250836703
32,2349.897313599,0.00042716799998743227,"[0.0013991059456020596, 0.0030889316913603315, -0.014822984942203096, 0.0, 0.0, 0.0, 0.0]","[0.0013991059456020596, 0.0030889316913603315, -0.005]","[0.0013991059456020596, 0.0030889316913603315, -0.005]","[0.11182709292827966, 0.2, 0.05513143208431078]","[0.0013991059456020527, 0.0003601906818255507, -0.0049999999999999975]",0,0.015205915922353673,0.0060414399310850745,0.0060414399310850745,0.009822984942203097,False,True,False,0.6,,"[0.0013991059456020596, 0.0030889316913603315, -0.014822984942203096]","[0.0013991059456020596, 0.0030889316913603315, -0.014822984942203096]",0.015205915922353673,0.015205915922353673,0.015205915922353673,0.0,0.017892233250836703
33,2363.31439961,0.00031220300024870085,"[-4.569286097060206e-05, -3.751791873261986e-05, -0.010079274034342162, 0.0, 0.0, 0.0, 0.0]","[-4.569286097060206e-05, -3.751791873261986e-05, -0.005]","[-4.569286097060206e-05, -3.751791873261986e-05, -0.005]","[0.1115906639322472, 0.1996218478594377, 0.04965714619810486]","[-4.5692860970600324e-05, -3.751791873263244e-05, -0.0049999999999999975]",0,0.010079447429851195,0.005000349530959782,0.005000349530959782,0.005079274034342162,False,True,False,0.6,,"[-4.569286097060206e-05, -3.751791873261986e-05, -0.010079274034342162]","[-4.569286097060206e-05, -3.751791873261986e-05, -0.010079274034342162]",0.010079447429851195,0.010079447429851195,0.010079447429851195,0.0,0.005862160346944031
34,2374.781240129,0.00026905300001089927,"[-4.569286097060206e-05, -9.436245709794604e-05, -0.006985549529215467, 0.0, 0.0, 0.0, 0.0]","[-4.569286097060206e-05, -9.436245709794604e-05, -0.005]","[-4.569286097060206e-05, -9.436245709794604e-05, -0.005]","[0.11140507986280003, 0.19923255861520728, 0.04417576831760119]","[-4.5692860970600324e-05, -9.436245709795732e-05, -0.0049999999999999975]",0,0.006986336259870095,0.005001099090285378,0.005001099090285378,0.001985549529215467,False,True,False,0.6,,"[-4.569286097060206e-05, -9.436245709794604e-05, -0.006985549529215467]","[-4.569286097060206e-05, -9.436245709794604e-05, -0.006985549529215467]",0.006986336259870095,0.006986336259870095,0.006986336259870095,0.0,0.00309424669591217
35,2386.823454682,0.0002783200002340891,"[-4.569286097060206e-05, -9.436245709794604e-05, -0.007054298962662727, 0.0, 0.0, 0.0, 0.0]","[-4.569286097060206e-05, -9.436245709794604e-05, -0.005]","[-4.569286097060206e-05, -9.436245709794604e-05, -0.005]","[0.11117979438848098, 0.19882964858690164, 0.03870244137773501]","[-4.5692860970600324e-05, -9.436245709795732e-05, -0.0049999999999999975]",0,0.007055078026887985,0.005001099090285378,0.005001099090285378,0.002054298962662727,False,True,False,0.6,,"[-4.569286097060206e-05, -9.436245709794604e-05, -0.007054298962662727]","[-4.569286097060206e-05, -9.436245709794604e-05, -0.007054298962662727]",0.007055078026887985,0.007055078026887985,0.007055078026887985,0.0,6.874943344725975e-05
36,2397.628347977,0.0002847519999704673,"[-0.00014201278140878008, -0.00043542968728990466, -0.005404312559928489, 0.0, 0.0, 0.0, 0.0]","[-0.00014201278140878008, -0.00043542968728990466, -0.005]","[-0.00014201278140878008, -0.00043542968728990466, -0.005]","[0.11084682821734859, 0.19806535057687133, 0.03323843451144908]","[-0.00014201278140878182, -0.0004354296872899066, -0.0049999999999999975]",0,0.005423685175971929,0.005020932845862096,0.005020932845862096,0.00040431255992848854,False,True,False,0.6,,"[-0.00014201278140878008, -0.00043542968728990466, -0.005404312559928489]","[-0.00014201278140878008, -0.00043542968728990466, -0.005404312559928489]",0.005423685175971929,0.005423685175971929,0.005423685175971929,0.0,0.001687619480745557
