step_index,timestamp_perf_counter,execution_time_s,raw_action,applied_delta,executed_delta,target_position,actual_move,retries,raw_action_norm,applied_delta_norm,executed_action_norm,action_delta_norm,done,success,use_action_smoothing,smooth_alpha,max_action_abs,clipped_delta,smoothed_delta,raw_delta_norm,clipped_delta_norm,smoothed_delta_norm,smoothing_delta_norm,step_delta_norm
30,1756.504360879,0.000438593000126275,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05, 0.0, 0.0, 0.0, 0.996078431372549]","[1.9509723314848906e-05, 1.6522170962859814e-05, -3.571650607694531e-05]","[1.9509723314848906e-05, 1.6522170962859814e-05, -3.571650607694531e-05]","[-0.013673020890409988, 0.1919351327312109, 0.02]","[1.950972331484814e-05, 1.6522170962846028e-05, 0.0004788196453102793]",0,0.9960784322800421,4.3923572754187454e-05,4.3923572754187454e-05,2.112542402917259e-06,False,True,True,0.6,0.01,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05]","[1.9509723314848906e-05, 1.6522170962859814e-05, -3.571650607694531e-05]",4.251903773651714e-05,4.251903773651714e-05,4.3923572754187454e-05,2.112542402917259e-06,3.168813604375886e-06
31,1769.466621233,0.00022775699994781462,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05, 0.0, 0.0, 0.0, 0.996078431372549]","[1.93347980380646e-05, 1.6974621929308736e-05, -3.454547660849211e-05]","[1.93347980380646e-05, 1.6974621929308736e-05, -3.454547660849211e-05]","[-0.01364110659567873, 0.1916859246139499, 0.02]","[1.9334798038063775e-05, 1.6974621929316536e-05, 0.0004773697168707451]",0,0.9960784322800421,4.3073915063801566e-05,4.3073915063801566e-05,8.450169611669087e-07,False,True,True,0.6,0.01,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05]","[1.93347980380646e-05, 1.6974621929308736e-05, -3.454547660849211e-05]",4.251903773651714e-05,4.251903773651714e-05,4.3073915063801566e-05,8.450169611669087e-07,1.2675254417503505e-06
32,1782.379414764,0.00036528599980556464,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05, 0.0, 0.0, 0.0, 0.996078431372549]","[1.926482792735088e-05, 1.7155602315888304e-05, -3.407706482111082e-05]","[1.926482792735088e-05, 1.7155602315888304e-05, -3.407706482111082e-05]","[-0.013608952244860549, 0.19143829115667374, 0.02]","[1.9264827927351416e-05, 1.7155602315882534e-05, 0.0004757354110796544]",0,0.9960784322800421,4.273984830007635e-05,4.273984830007635e-05,3.380067844667614e-07,False,True,True,0.6,0.01,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05]","[1.926482792735088e-05, 1.7155602315888304e-05, -3.407706482111082e-05]",4.251903773651714e-05,4.251903773651714e-05,4.273984830007635e-05,3.380067844667614e-07,5.070101767001473e-07
33,1795.301912414,0.00031316699983108265,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05, 0.0, 0.0, 0.0, 0.996078431372549]","[1.9236839883065392e-05, 1.7227994470520133e-05, -3.388970010615831e-05]","[1.9236839883065392e-05, 1.7227994470520133e-05, -3.388970010615831e-05]","[-0.013576052138030457, 0.19119284195777225, 0.02]","[1.9236839883064738e-05, 1.7227994470514485e-05, 0.00047407509442276563]",0,0.9960784322800421,4.260717751093487e-05,4.260717751093487e-05,1.352027137867069e-07,False,True,True,0.6,0.01,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05]","[1.9236839883065392e-05, 1.7227994470520133e-05, -3.388970010615831e-05]",4.251903773651714e-05,4.251903773651714e-05,4.260717751093487e-05,1.352027137867069e-07,2.028040706800545e-07
34,1808.34441884,0.000315662000048178,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05, 0.0, 0.0, 0.0, 0.996078431372549]","[1.92256446653512e-05, 1.7256951332372862e-05, -3.3814754220177305e-05]","[1.92256446653512e-05, 1.7256951332372862e-05, -3.3814754220177305e-05]","[-0.01355180851599587, 0.19094752518563549, 0.02]","[1.92256446653518e-05, 1.7256951332367265e-05, 0.0004727476877781113]",0,0.9960784322800421,4.25542640055874e-05,4.25542640055874e-05,5.408108551468613e-08,False,True,True,0.6,0.01,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05]","[1.92256446653512e-05, 1.7256951332372862e-05, -3.3814754220177305e-05]",4.251903773651714e-05,4.251903773651714e-05,4.25542640055874e-05,5.408108551468613e-08,8.112162827202078e-08
35,1822.04367726,0.0005265180000151304,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05, 0.0, 0.0, 0.0, 0.996078431372549]","[1.922116657826552e-05, 1.7268534077113956e-05, -3.37847758657849e-05]","[1.922116657826552e-05, 1.7268534077113956e-05, -3.37847758657849e-05]","[-0.013527527180698337, 0.19070304374812863, 0.02]","[1.9221166578264892e-05, 1.7268534077102826e-05, 0.0004713113543237668]",0,0.9960784322800421,4.253312349338101e-05,4.253312349338101e-05,2.1632434205875554e-08,False,True,True,0.6,0.01,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05]","[1.922116657826552e-05, 1.7268534077113956e-05, -3.37847758657849e-05]",4.251903773651714e-05,4.251903773651714e-05,4.253312349338101e-05,2.1632434205875554e-08,3.244865130881057e-08
36,1835.99444782,0.0003038899999410205,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05, 0.0, 0.0, 0.0, 0.996078431372549]","[1.921937534343125e-05, 1.7273167175010392e-05, -3.377278452402794e-05]","[1.921937534343125e-05, 1.7273167175010392e-05, -3.377278452402794e-05]","[-0.01350500748257187, 0.1904590810396216, 0.02]","[1.9219375343430822e-05, 1.7273167175008153e-05, 0.00046992822721106733]",0,0.9960784322800421,4.2524671278611556e-05,4.2524671278611556e-05,8.652973682348334e-09,False,True,True,0.6,0.01,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05]","[1.921937534343125e-05, 1.7273167175010392e-05, -3.377278452402794e-05]",4.251903773651714e-05,4.251903773651714e-05,4.2524671278611556e-05,8.652973682348334e-09,1.2979460523527221e-08
37,1849.996358361,0.00023866800006544509,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05, 0.0, 0.0, 0.0, 0.996078431372549]","[1.921865884949754e-05, 1.7275020414168968e-05, -3.3767987987325155e-05]","[1.921865884949754e-05, 1.7275020414168968e-05, -3.3767987987325155e-05]","[-0.013485268393568953, 0.19021648369960426, 0.02]","[1.9218658849497194e-05, 1.7275020414181386e-05, 0.0004683479256043198]",0,0.9960784322800421,4.2521291031616864e-05,4.2521291031616864e-05,3.4611894729405307e-09,False,True,True,0.6,0.01,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05]","[1.921865884949754e-05, 1.7275020414168968e-05, -3.3767987987325155e-05]",4.251903773651714e-05,4.251903773651714e-05,4.2521291031616864e-05,3.4611894729405307e-09,5.191784209407803e-09
38,1864.286700243,0.00021501399987755576,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05, 0.0, 0.0, 0.0, 0.996078431372549]","[1.9218372251924054e-05, 1.72757617098324e-05, -3.376606937264404e-05]","[1.9218372251924054e-05, 1.72757617098324e-05, -3.376606937264404e-05]","[-0.013472326085809, 0.18997519904504973, 0.02]","[1.9218372251923396e-05, 1.7275761709845128e-05, 0.00046665720486531795]",0,0.9960784322800421,4.251993903507677e-05,4.251993903507677e-05,1.3844757891732793e-09,False,True,True,0.6,0.01,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05]","[1.9218372251924054e-05, 1.72757617098324e-05, -3.376606937264404e-05]",4.251903773651714e-05,4.251903773651714e-05,4.251993903507677e-05,1.3844757891732793e-09,2.0767136837672516e-09
39,1877.175965119,0.000323546999879909,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05, 0.0, 0.0, 0.0, 0.996078431372549]","[1.921825761289466e-05, 1.727605822809777e-05, -3.3765301926771595e-05]","[1.921825761289466e-05, 1.727605822809777e-05, -3.3765301926771595e-05]","[-0.01346678440840979, 0.18973698135665076, 0.02]","[1.9218257612894224e-05, 1.7276058228099522e-05, 0.0004647886724037237]",0,0.9960784322800421,4.251939825282401e-05,4.251939825282401e-05,5.537903156704154e-10,False,True,True,0.6,0.01,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05]","[1.921825761289466e-05, 1.727605822809777e-05, -3.3765301926771595e-05]",4.251903773651714e-05,4.251903773651714e-05,4.251939825282401e-05,5.537903156704154e-10,8.306854735028638e-10
40,1888.78035243,0.00021212799993008957,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05, 0.0, 0.0, 0.0, 0.996078431372549]","[1.9218211757282903e-05, 1.727617683540392e-05, -3.376499494842262e-05]","[1.9218211757282903e-05, 1.727617683540392e-05, -3.376499494842262e-05]","[-0.01334267178039375, 0.18841501920659734, 0.02]","[1.921821175728325e-05, 1.7276176835390178e-05, 0.0007258371188975758]",0,0.9960784322800421,4.251918194254116e-05,4.251918194254116e-05,2.2151612626893446e-10,False,True,True,0.6,0.01,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05]","[1.9218211757282903e-05, 1.727617683540392e-05, -3.376499494842262e-05]",4.251903773651714e-05,4.251903773651714e-05,4.251918194254116e-05,2.2151612626893446e-10,3.3227418940148094e-10
41,1900.049259207,0.0002848639999228908,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05, 0.0, 0.0, 0.0, 0.996078431372549]","[1.92181934150382e-05, 1.7276224278326378e-05, -3.376487215708303e-05]","[1.92181934150382e-05, 1.7276224278326378e-05, -3.376487215708303e-05]","[-0.013296282475710807, 0.1880484193970277, 0.02]","[1.921819341503886e-05, 1.7276224278328645e-05, 0.0006012584571594461]",0,0.9960784322800421,4.2519095418846954e-05,4.2519095418846954e-05,8.860645051050686e-11,False,True,True,0.6,0.01,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05]","[1.92181934150382e-05, 1.7276224278326378e-05, -3.376487215708303e-05]",4.251903773651714e-05,4.251903773651714e-05,4.2519095418846954e-05,8.860645051050686e-11,1.3290967575842762e-10
42,1911.294684671,0.00033233400017707027,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05, 0.0, 0.0, 0.0, 0.996078431372549]","[1.921818607814032e-05, 1.7276243255495362e-05, -3.376482304054719e-05]","[1.921818607814032e-05, 1.7276243255495362e-05, -3.376482304054719e-05]","[-0.013249834049373124, 0.18768040257037855, 0.02]","[1.921818607814041e-05, 1.7276243255481827e-05, 0.000582632159027395]",0,0.9960784322800421,4.25190608094363e-05,4.25190608094363e-05,3.5442580205399976e-11,False,True,True,0.6,0.01,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05]","[1.921818607814032e-05, 1.7276243255495362e-05, -3.376482304054719e-05]",4.251903773651714e-05,4.251903773651714e-05,4.25190608094363e-05,3.5442580205399976e-11,5.3163870305106886e-11
43,1922.506172946,0.00029406199996628857,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05, 0.0, 0.0, 0.0, 0.996078431372549]","[1.921818314338117e-05, 1.7276250846362957e-05, -3.376480339393285e-05]","[1.921818314338117e-05, 1.7276250846362957e-05, -3.376480339393285e-05]","[-0.013203525050115489, 0.1873137679702385, 0.02]","[1.9218183143380335e-05, 1.7276250846354202e-05, 0.0005777501628951159]",0,0.9960784322800421,4.2519046965682764e-05,4.2519046965682764e-05,1.4177032079359098e-11,False,True,True,0.6,0.01,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05]","[1.921818314338117e-05, 1.7276250846362957e-05, -3.376480339393285e-05]",4.251903773651714e-05,4.251903773651714e-05,4.2519046965682764e-05,1.4177032079359098e-11,2.1265548126040874e-11
44,1933.730028756,0.00031922900006975397,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05, 0.0, 0.0, 0.0, 0.996078431372549]","[1.921818196947751e-05, 1.7276253882709993e-05, -3.3764795535287125e-05]","[1.921818196947751e-05, 1.7276253882709993e-05, -3.3764795535287125e-05]","[-0.013157355481622909, 0.18694851812442095, 0.02]","[1.9218181969477346e-05, 1.7276253882703152e-05, 0.0005741360262004301]",0,0.9960784322800421,4.2519041428183066e-05,4.2519041428183066e-05,5.670812837367899e-12,False,True,True,0.6,0.01,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05]","[1.921818196947751e-05, 1.7276253882709993e-05, -3.3764795535287125e-05]",4.251903773651714e-05,4.251903773651714e-05,4.2519041428183066e-05,5.670812837367899e-12,8.5062192419912e-12
45,1944.947881612,0.0002278080000905902,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05, 0.0, 0.0, 0.0, 0.996078431372549]","[1.9218181499916043e-05, 1.7276255097248808e-05, -3.3764792391828826e-05]","[1.9218181499916043e-05, 1.7276255097248808e-05, -3.3764792391828826e-05]","[-0.013111324981564889, 0.18658465101702065, 0.02]","[1.9218181499915457e-05, 1.7276255097259385e-05, 0.0005706610631095732]",0,0.9960784322800421,4.251903921318345e-05,4.251903921318345e-05,2.2683251325365196e-12,False,True,True,0.6,0.01,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05]","[1.9218181499916043e-05, 1.7276255097248808e-05, -3.3764792391828826e-05]",4.251903773651714e-05,4.251903773651714e-05,4.251903921318345e-05,2.2683251325365196e-12,3.4024877048313793e-12
46,1956.286741562,0.0002867279999918537,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05, 0.0, 0.0, 0.0, 0.996078431372549]","[1.9218181312091458e-05, 1.7276255583064334e-05, -3.376479113444551e-05]","[1.9218181312091458e-05, 1.7276255583064334e-05, -3.376479113444551e-05]","[-0.013065433155999496, 0.186222164238408, 0.02]","[1.9218181312091742e-05, 1.7276255583065225e-05, 0.0005672230689075172]",0,0.9960784322800421,4.2519038327183655e-05,4.2519038327183655e-05,9.07330052959757e-13,False,True,True,0.6,0.01,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05]","[1.9218181312091458e-05, 1.7276255583064334e-05, -3.376479113444551e-05]",4.251903773651714e-05,4.251903773651714e-05,4.2519038327183655e-05,9.07330052959757e-13,1.3609950795767624e-12
