step_index,timestamp_perf_counter,execution_time_s,raw_action,applied_delta,executed_delta,target_position,actual_move,retries,raw_action_norm,applied_delta_norm,executed_action_norm,action_delta_norm,done,success,use_action_smoothing,smooth_alpha,max_action_abs,clipped_delta,smoothed_delta,raw_delta_norm,clipped_delta_norm,smoothed_delta_norm,smoothing_delta_norm,step_delta_norm
20,4155.921548948,0.0002885809999497724,"[0.0003395868207821083, -0.0006059633023858832, -0.0031355812561689126, 0.0, 0.0, 0.0, 0.996078431372549]","[0.0003395868207821083, -0.0006059633023858832, -0.0031355812561689126]","[0.0003395868207821083, -0.0006059633023858832, -0.0031355812561689126]","[-0.07409256768778028, 0.1962004889786172, 0.03022458279435608]","[0.0003395868207821118, -0.0006059633023858813, -0.003135581256168911]",0,0.9960836088532652,0.003211600932046994,0.003211600932046994,0.0,False,True,False,0.6,,"[0.0003395868207821083, -0.0006059633023858832, -0.0031355812561689126]","[0.0003395868207821083, -0.0006059633023858832, -0.0031355812561689126]",0.003211600932046994,0.003211600932046994,0.003211600932046994,0.0,0.0012528927532436068
21,4168.529562141,0.00031396000031236326,"[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]","[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]","[-0.07232074614262265, 0.19674240367980095, 0.02882167879521308]","[0.0001469469799057488, -0.0003785851489245817, -0.0021043397544600155]",0,0.9960807369945118,0.002143167266475134,0.002143167266475134,0.0,False,True,False,0.6,,"[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]","[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]",0.002143167266475134,0.002143167266475134,0.002143167266475134,0.0,0.0010734383856613127
22,4180.984463439,0.0003688529995997669,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[-0.07220717312411135, 0.1969153088252461, 0.02771014427313235]","[0.00024326690034393028, -0.0003785851489245817, -0.002104339754460012]",0,0.99608075586114,0.0021519180518760513,0.0021519180518760513,0.0,False,True,False,0.6,,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]",0.0021519180518760513,0.0021519180518760513,0.0021519180518760513,0.0,9.631992043817629e-05
23,4193.636534029,0.00038235800002439646,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[-0.07234130800200964, 0.19737585121482373, 0.02700017126371064]","[0.00024326690034393028, -0.0003785851489245817, -0.002104339754460012]",0,0.99608075586114,0.0021519180518760513,0.0021519180518760513,0.0,False,True,False,0.6,,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]",0.0021519180518760513,0.0021519180518760513,0.0021519180518760513,0.0,0.0
24,4205.910842534,0.00033067099957406754,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[-0.07252433601764456, 0.19787573821384916, 0.026332368741127772]","[0.00024326690034393028, -0.0003785851489245817, -0.002104339754460012]",0,0.99608075586114,0.0021519180518760513,0.0021519180518760513,0.0,False,True,False,0.6,,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]",0.0021519180518760513,0.0021519180518760513,0.0021519180518760513,0.0,0.0
25,4218.249083173,0.00035222099995735334,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[-0.07274969437918327, 0.19836414162481786, 0.025658319604286287]","[0.00024326690034393028, -0.0003785851489245817, -0.002104339754460012]",0,0.99608075586114,0.0021519180518760513,0.0021519180518760513,0.0,False,True,False,0.6,,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]",0.0021519180518760513,0.0021519180518760513,0.0021519180518760513,0.0,0.0
26,4230.285924657,0.0002252730000691372,"[0.00014694697990575226, -0.00026489607219392524, -0.0014855948534346752, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00014694697990575226, -0.00026489607219392524, -0.0014855948534346752]","[0.00014694697990575226, -0.00026489607219392524, -0.0014855948534346752]","[-0.07313714739262764, 0.19896449106254308, 0.025595862466324455]","[0.0001469469799057488, -0.00026489607219393196, -0.0014855948534346734]",0,0.996079585274696,0.001516164704944283,0.001516164704944283,0.0,False,True,False,0.6,,"[0.00014694697990575226, -0.00026489607219392524, -0.0014855948534346752]","[0.00014694697990575226, -0.00026489607219392524, -0.0014855948534346752]",0.001516164704944283,0.001516164704944283,0.001516164704944283,0.0,0.0006364338031452612
27,4242.251211529,0.00030845899982523406,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[-0.07341341029108851, 0.1994234234607831, 0.024801985223566747]","[0.00024326690034393028, -0.0003785851489245817, -0.0021043397544600155]",0,0.99608075586114,0.0021519180518760513,0.0021519180518760513,0.0,False,True,False,0.6,,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]",0.0021519180518760513,0.0021519180518760513,0.0021519180518760513,0.0,0.0006364338031452612
28,4254.101625405,0.00020341199979156954,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[-0.07375773972475576, 0.19995282617138804, 0.024064638683860905]","[0.00024326690034393028, -0.0003785851489245817, -0.0021043397544600155]",0,0.99608075586114,0.0021519180518760513,0.0021519180518760513,0.0,False,True,False,0.6,,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]",0.0021519180518760513,0.0021519180518760513,0.0021519180518760513,0.0,0.0
29,4266.823520893,0.00021948199992039008,"[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]","[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]","[-0.07492865021115137, 0.2, 0.02490966561522836]","[0.0001469469799057488, -0.0011923701942968545, -0.002104339754460012]",0,0.9960807369945118,0.002143167266475134,0.002143167266475134,0.0,False,True,False,0.6,,"[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]","[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]",0.002143167266475134,0.002143167266475134,0.002143167266475134,0.0,9.631992043817629e-05
